OBS.,ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
6418117,0,11080,0,28,2,1,0,1,0,0,0,3,0,0
6418273,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
6418357,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
6418666,1,14090,0,54,2,1,0,1,0,0,0,4,1,3
6419667,1,36200,0,37,2,2,0,1,0,0,0,2,0,2
6419727,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
6419754,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
6420209,1,22410,0,48,1,2,1,0,1,0,0,1,0,3
6420469,0,42970,1,40,3,1,0,1,0,1,0,4,0,0
6420854,0,25200,0,23,1,1,0,1,0,1,2,2,0,0
6421866,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
6422149,0,96290,0,24,2,1,0,1,0,0,0,3,1,0
6422429,0,18370,0,34,1,1,0,0,0,1,0,3,0,0
6422536,0,20640,0,34,3,1,0,1,0,1,0,0,0,0
6422968,0,7660,0,66,1,1,0,1,0,1,2,2,0,0
6423085,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
6423112,0,22350,0,33,2,1,1,0,1,0,0,2,0,0
6423824,0,9310,0,32,1,1,0,1,1,1,1,1,0,0
6424040,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
6424179,1,28990,0,43,2,2,0,1,1,1,4,4,0,4
6424189,1,14590,0,43,1,1,0,1,0,3,0,2,0,2
6424290,0,9000,0,23,2,1,0,1,1,0,4,2,0,0
6424807,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
6424908,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
6426334,0,67580,0,31,2,1,0,1,0,0,0,2,0,0
6426389,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
6426565,1,13130,0,20,2,1,0,1,0,3,0,4,0,4
6427168,0,31140,0,26,2,1,1,0,0,0,0,1,0,0
6427622,1,34470,0,35,1,2,0,1,0,3,2,2,0,3
6427771,0,27620,0,25,2,1,0,1,0,1,4,4,0,0
6428034,0,68720,1,55,2,1,0,1,0,0,0,1,0,0
6428049,0,7500,0,27,0,1,0,1,0,0,0,0,0,0
6428447,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
6429893,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
6430801,0,9180,0,30,2,1,0,1,0,1,0,2,0,0
6431558,1,7830,0,26,1,2,0,1,1,3,4,2,0,2
6431686,0,48440,0,33,3,1,1,0,0,3,0,0,0,0
6432512,1,3380,0,52,2,1,0,1,0,0,2,4,0,4
6432631,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
6432644,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
6433028,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
6433108,1,30590,1,61,1,1,0,1,0,3,3,3,0,4
6433884,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
6434007,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
6434108,1,12130,0,47,2,1,0,1,0,3,2,4,0,3
6434621,0,12090,0,47,3,1,0,1,1,1,0,0,0,0
6434637,1,26590,0,28,2,1,0,1,0,0,3,2,0,2
6435055,1,7300,0,46,1,1,1,0,0,3,4,4,0,2
6435134,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
6435301,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
6435389,1,39130,0,23,2,1,0,1,0,2,0,2,0,2
6436991,0,29690,0,25,2,1,1,0,0,1,0,1,0,0
6437298,1,84710,0,23,2,1,1,0,0,0,4,2,0,2
6437550,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
6437617,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
6438109,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
6438817,1,12130,0,47,2,1,0,1,0,3,2,4,0,3
6439376,0,18640,0,30,2,1,0,1,0,3,1,2,0,0
6439416,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
6439425,1,62600,0,28,1,1,1,0,1,1,0,3,0,3
6439553,1,12870,0,45,1,1,0,1,1,3,4,4,0,2
6440100,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
6440157,0,96290,0,24,2,1,0,1,0,0,0,3,1,0
6440500,0,9390,0,28,2,1,0,1,1,2,2,3,0,0
6440756,0,12450,0,33,2,1,0,1,0,1,0,2,0,0
6440862,0,19220,0,37,1,1,0,1,0,1,0,2,0,0
6441841,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
6441936,0,25790,0,33,1,2,0,1,1,0,0,1,0,0
6442045,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
6442365,0,18370,0,34,1,1,0,0,0,1,0,3,0,0
6442573,1,15430,1,33,2,1,0,1,0,3,3,2,0,2
6443097,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
6443178,0,115600,0,23,3,1,1,0,0,1,0,2,1,0
6443371,1,107220,0,35,1,1,0,1,1,0,0,1,0,1
6444007,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
6444112,0,19800,0,19,2,1,1,0,0,3,0,1,0,0
6444386,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
6444948,1,106230,0,38,3,2,0,0,0,0,0,4,1,4
6445034,1,11490,0,46,2,1,0,1,0,3,3,2,0,3
6445296,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
6445766,1,12830,0,25,2,1,1,0,1,3,4,3,0,4
6445858,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
6446338,0,12740,0,37,1,1,0,1,1,0,0,1,0,0
6446439,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
6446550,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
6447114,1,15440,0,42,1,2,0,1,0,3,0,3,0,1
6447201,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
6447344,1,36500,0,22,2,1,1,0,0,0,0,1,0,4
6447638,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
6448310,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
6448356,1,19840,0,47,2,1,0,0,0,3,0,2,0,4
6448365,1,44730,0,31,2,1,0,1,0,2,0,4,0,2
6448464,1,35990,0,26,1,1,1,0,0,0,0,3,0,4
6448882,0,23020,1,31,2,1,1,0,0,0,0,2,0,0
6448901,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
6449290,1,38120,0,23,2,1,0,1,0,3,1,1,1,4
6449603,0,21500,0,24,2,1,0,1,1,1,0,2,0,0
6449633,1,61100,0,31,2,1,0,0,0,3,0,2,0,3
6449833,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
6451648,0,12090,0,47,3,1,0,1,1,1,0,0,0,0
6451685,0,129760,0,38,3,1,0,0,0,1,0,0,1,0
6451929,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
6451930,0,61430,0,58,1,1,0,0,0,0,0,4,1,0
6452073,0,126800,0,30,3,1,0,0,1,3,4,4,0,0
6452674,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
6452744,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
6453459,0,19350,1,31,2,1,0,1,0,1,0,4,0,0
6454394,1,12440,0,41,1,1,1,0,0,3,4,4,0,4
6455281,1,94360,0,39,1,2,0,1,0,3,4,2,1,2
6455462,0,38440,0,34,1,2,0,0,0,1,1,3,0,0
6455900,1,29100,0,34,3,1,0,0,0,0,0,3,1,1
6456136,1,21080,0,29,2,1,1,0,0,3,0,3,0,2
6456146,1,19010,0,29,3,1,1,0,0,3,1,2,0,4
6456294,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
6456711,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
6457100,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
6457196,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
6457265,1,16200,0,30,2,1,0,1,0,0,0,2,0,3
6458955,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
6459216,0,15300,0,32,2,1,0,1,1,3,0,2,0,0
6459299,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
6459336,1,19010,0,29,3,1,1,0,0,3,1,2,0,4
6459401,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
6459435,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
6459551,0,34460,0,42,2,2,0,1,0,0,0,4,0,0
6459977,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
6460052,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
6460162,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
6460168,1,22410,0,48,1,2,1,0,1,0,0,1,0,3
6460256,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
6460955,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
6461424,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
6461649,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
6461855,0,18370,0,34,1,1,0,0,0,1,0,3,0,0
6462106,1,15970,0,40,1,2,1,0,1,3,2,2,0,2
6462232,1,7540,0,38,2,1,0,1,0,1,4,4,0,4
6462374,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
6462626,0,23190,1,33,2,1,1,0,0,2,0,1,0,0
6463560,1,26700,0,35,3,1,0,1,0,3,0,4,1,4
6463646,1,4580,0,24,2,1,0,1,0,1,0,2,0,3
6464052,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
6464605,0,61990,0,28,2,1,1,0,0,0,0,2,0,0
6464655,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
6465006,1,27430,0,29,2,1,0,1,0,3,0,4,0,2
6466273,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
6467349,0,59980,0,27,2,1,0,1,0,0,0,2,0,0
6467538,0,119380,0,39,3,2,0,1,0,1,0,2,0,0
6468258,1,13820,0,28,2,1,0,1,0,3,0,2,0,1
6469069,0,148960,0,68,3,1,0,1,1,0,0,4,0,0
6469073,1,11490,0,46,2,1,0,1,0,3,3,2,0,3
6469175,1,7090,0,27,0,1,0,1,1,2,3,1,0,2
6469448,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
6469668,1,15740,0,50,2,1,0,1,0,3,0,2,0,2
6470185,1,22410,0,48,1,2,1,0,1,0,0,1,0,3
6470456,1,9600,0,30,2,1,0,1,0,3,3,3,0,2
6470816,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
6471155,0,12160,0,23,2,1,1,0,1,0,0,1,0,0
6471423,1,15210,1,31,1,1,0,1,0,1,0,2,0,2
6471798,1,7830,0,26,1,2,0,1,1,3,4,2,0,2
6473086,0,35520,0,27,2,1,0,1,0,0,0,3,0,0
6474525,0,18420,0,34,2,1,0,1,1,0,0,1,0,0
6474739,1,26220,0,34,2,1,0,1,0,1,1,2,0,4
6474742,0,34990,0,29,2,1,0,1,1,0,0,2,0,0
6474867,0,12450,0,33,2,1,0,1,0,1,0,2,0,0
6475080,0,29690,0,25,2,1,1,0,0,1,0,1,0,0
6475437,1,26590,0,28,2,1,0,1,0,0,3,2,0,2
6475647,0,140270,0,27,3,1,0,1,1,1,0,3,0,0
6475735,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
6476046,0,11990,0,60,1,1,0,1,1,0,0,4,0,0
6476140,0,9500,0,33,2,2,1,0,1,0,0,4,0,0
6476326,1,107220,0,35,1,1,0,1,1,0,0,1,0,1
6476617,1,7080,0,38,1,2,0,1,0,0,0,2,0,3
6476739,1,62600,0,28,1,1,1,0,1,1,0,3,0,3
6476816,0,7660,0,66,1,1,0,1,0,1,2,2,0,0
6476956,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
6477053,1,15670,0,22,2,1,0,1,0,1,0,2,0,1
6477244,0,12450,0,33,2,1,0,1,0,1,0,2,0,0
6477716,1,60700,0,33,2,1,0,1,0,3,0,4,0,4
6477756,1,19570,0,31,2,1,0,1,0,0,0,3,0,4
6477775,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
6478039,0,71740,0,30,3,1,0,1,0,0,4,3,0,0
6478196,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
6478817,1,7540,0,38,2,1,0,1,0,1,4,4,0,4
6478828,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
6479194,0,24620,0,22,2,1,0,1,0,0,0,2,0,0
6479291,0,11360,0,32,2,2,0,0,0,1,3,4,0,0
6480180,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
6480238,1,32350,1,26,3,1,0,1,0,3,2,4,0,2
6480779,0,125790,0,44,3,1,0,0,0,1,0,4,1,0
6481244,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
6481857,0,68720,1,55,2,1,0,1,0,0,0,1,0,0
6482182,1,38780,1,37,2,1,0,1,1,1,1,1,0,2
6482187,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
6482948,0,28640,0,34,1,2,0,1,0,2,0,2,0,0
6483033,1,10760,0,26,2,1,0,1,0,3,0,2,0,2
6483218,0,19080,0,66,3,1,0,1,0,2,0,4,0,0
6483606,0,115900,0,24,1,1,1,0,0,3,1,2,1,0
6483702,0,16700,0,22,2,1,0,1,0,1,0,1,0,0
6484052,1,33980,0,39,1,1,0,1,1,0,0,3,0,4
6484057,0,23020,1,31,2,1,1,0,0,0,0,2,0,0
6484323,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
6484369,0,9510,0,27,2,1,1,0,0,1,1,1,0,0
6484410,0,22250,0,57,2,1,0,0,1,1,0,4,0,0
6485377,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
6486832,1,77210,0,30,2,1,0,1,0,0,4,1,0,2
6487535,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
6488270,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
6488365,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
6488549,1,58480,0,24,2,1,0,1,0,2,0,2,0,1
6488633,0,32340,0,23,1,1,1,0,0,0,0,1,0,0
6488946,0,21450,0,24,2,1,0,1,0,0,0,3,0,0
6489301,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
6489721,0,48430,0,43,2,1,1,0,1,0,0,4,0,0
6490382,0,11310,0,33,2,1,0,1,0,0,0,0,0,0
6490385,0,12820,0,20,2,1,1,0,0,0,0,2,0,0
6490764,1,38680,0,41,3,1,1,0,0,3,0,4,1,2
6490945,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
6491432,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
6491833,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
6492374,0,147820,0,60,3,1,0,0,0,1,1,4,0,0
6492406,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
6492455,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
6493023,1,16800,0,35,2,1,0,1,0,0,2,4,0,1
6493142,1,32130,0,25,2,1,1,0,0,1,2,1,0,3
6493266,1,15370,0,50,2,1,0,1,0,1,4,4,0,4
6493683,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
6493872,0,20390,0,22,2,1,0,1,0,1,0,1,0,0
6494441,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
6494857,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
6494991,0,50960,0,30,3,1,0,1,0,1,0,2,0,0
6495931,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
6495958,0,19240,0,27,2,1,1,0,0,1,4,1,0,0
6496040,1,20120,0,61,2,1,0,1,0,3,4,3,0,2
6496695,1,7630,0,26,2,1,0,1,0,3,0,2,0,1
6497154,1,12400,0,38,2,1,0,1,0,3,4,4,0,2
6497447,0,15300,0,32,2,1,0,1,1,3,0,2,0,0
6497451,0,18080,0,22,2,1,0,1,0,3,0,3,0,0
6498246,1,12390,0,61,2,1,0,0,0,1,4,2,0,4
6498300,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
6498694,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
6499162,1,31860,0,20,2,1,1,0,1,3,3,3,0,3
6499330,1,19250,0,26,2,1,0,1,0,2,0,2,0,2
6499651,0,17780,0,26,0,1,1,0,1,1,0,1,0,0
6499783,1,12010,0,26,2,1,0,1,1,1,0,1,0,1
6500052,1,24150,0,34,2,1,0,1,0,1,0,2,0,2
6500133,0,50960,0,30,3,1,0,1,0,1,0,2,0,0
6500350,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
6501094,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
6501176,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
6502275,1,12830,0,25,2,1,1,0,1,3,4,3,0,4
6502514,0,24060,0,23,2,1,1,0,0,0,0,3,0,0
6502631,1,32130,0,25,2,1,1,0,0,1,2,1,0,3
6502825,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
6503042,1,22410,0,48,1,2,1,0,1,0,0,1,0,3
6503143,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
6503894,0,18820,0,25,2,1,1,0,0,0,0,2,0,0
6504122,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
6504620,1,22380,0,25,2,1,0,1,0,3,0,2,0,1
6504754,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
6505534,0,12170,0,47,1,1,0,1,0,0,0,2,0,0
6505588,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
6505820,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
6506870,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
6507057,0,19350,1,31,2,1,0,1,0,1,0,4,0,0
6507242,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
6507460,1,12620,1,49,1,1,0,1,0,0,4,4,0,4
6507465,1,43510,0,48,1,1,0,1,0,1,4,2,0,4
6508299,1,32350,1,26,3,1,0,1,0,3,2,4,0,2
6508386,1,34480,0,74,1,1,0,1,0,3,0,3,0,4
6508957,1,18040,0,44,2,1,0,1,0,1,1,1,1,4
6509156,1,77210,0,30,2,1,0,1,0,0,4,1,0,2
6509476,0,24620,0,22,2,1,0,1,0,0,0,2,0,0
6509583,1,14740,0,33,3,1,0,1,0,2,0,1,0,1
6509721,1,42720,0,26,1,1,0,1,0,3,1,2,0,2
6510035,1,41690,0,28,2,1,0,1,0,0,0,2,0,4
6510461,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
6510568,1,10070,0,22,2,1,0,1,1,1,3,2,0,1
6510796,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
6511439,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
6511494,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
6511792,0,68720,1,55,2,1,0,1,0,0,0,1,0,0
6511926,0,147820,0,60,3,1,0,0,0,1,1,4,0,0
6511984,0,101270,0,44,2,1,0,0,1,3,2,2,0,0
6512002,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
6512019,0,12820,0,20,2,1,1,0,0,0,0,2,0,0
6512131,0,89780,1,45,3,1,0,1,1,0,0,4,0,0
6513287,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
6513532,1,12830,0,25,2,1,1,0,1,3,4,3,0,4
6513714,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
6514101,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
6514223,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
6514296,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
6514376,1,18810,0,44,1,1,1,0,0,2,0,2,0,2
6514560,1,18870,0,28,2,1,0,1,0,1,4,2,0,4
6514574,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
6515536,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
6516017,0,23590,1,33,2,1,0,1,0,0,1,0,0,0
6516170,0,15530,0,44,2,1,0,1,0,0,0,2,0,0
6516201,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
6516425,1,21340,0,48,2,1,0,1,1,3,0,2,0,4
6517139,0,21450,0,24,2,1,0,1,0,0,0,3,0,0
6517423,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
6518653,1,15160,0,43,1,1,0,1,0,3,3,2,0,1
6519330,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
6519525,1,17660,0,21,2,1,1,0,0,3,0,2,0,2
6519534,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
6519955,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
6520129,1,14090,0,54,2,1,0,1,0,0,0,4,1,3
6520339,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
6520867,0,59980,0,27,2,1,0,1,0,0,0,2,0,0
6521639,1,9320,0,24,2,1,0,1,0,3,0,2,0,2
6521810,1,15370,0,50,2,1,0,1,0,1,4,4,0,4
6521963,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
6522068,0,44550,1,30,3,1,0,1,0,1,0,2,0,0
6522124,1,15680,0,24,1,1,1,0,0,3,1,2,0,4
6522901,0,14420,0,32,1,2,0,0,1,0,0,3,0,0
6522998,0,50960,0,30,3,1,0,1,0,1,0,2,0,0
6523600,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
6524687,1,30770,0,52,2,1,0,1,0,3,0,2,0,4
6524714,0,99600,0,26,2,1,0,1,0,1,0,1,0,0
6524905,1,95660,0,31,2,1,0,1,0,3,0,2,0,2
6525496,1,72380,0,32,2,2,0,1,0,3,4,4,0,3
6525687,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
6526176,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
6526899,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
6526955,0,12740,0,37,1,1,0,1,1,0,0,1,0,0
6527067,1,17430,0,34,1,1,0,1,0,3,1,2,0,2
6527982,0,10420,0,33,2,1,0,1,1,1,4,2,0,0
6528364,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
6528408,1,60780,0,32,2,1,0,1,1,1,0,3,0,2
6529426,1,15250,0,34,2,2,0,1,1,3,3,3,0,3
6529452,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
6529476,1,78820,0,45,2,2,0,0,0,0,0,3,0,4
6529511,1,15440,0,42,1,2,0,1,0,3,0,3,0,1
6529741,1,12950,0,27,2,1,0,1,0,1,0,1,0,1
6530011,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
6530207,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
6530263,1,25770,1,42,2,1,0,1,0,0,0,2,0,1
6530495,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
6530623,1,15950,0,51,2,2,0,1,0,3,0,3,0,2
6530648,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
6531305,1,33980,0,39,1,1,0,1,1,0,0,3,0,4
6531854,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
6532144,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
6532745,1,3380,0,52,2,1,0,1,0,0,2,4,0,4
6532964,1,17210,0,36,2,1,0,1,1,0,0,1,0,3
6533100,0,55950,0,24,2,1,0,1,0,1,1,2,0,0
6533198,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
6533989,0,8360,0,23,1,1,0,1,1,1,1,1,0,0
6534002,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
6534156,0,19240,0,27,2,1,1,0,0,1,4,1,0,0
6534617,1,72280,0,39,1,1,0,1,1,3,0,2,0,4
6534940,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
6534960,0,62290,0,23,1,1,1,0,0,0,0,1,0,0
6535144,1,32350,1,26,3,1,0,1,0,3,2,4,0,2
6535521,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
6535750,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
6536017,0,22350,0,33,2,1,1,0,1,0,0,2,0,0
6536180,1,38120,0,23,2,1,0,1,0,3,1,1,1,4
6537076,1,26700,0,35,3,1,0,1,0,3,0,4,1,4
6537269,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
6537736,1,27590,0,34,2,1,0,1,0,3,0,4,0,4
6537839,0,59980,0,27,2,1,0,1,0,0,0,2,0,0
6538151,1,15330,0,38,2,1,0,1,0,3,0,1,0,3
6538598,1,59650,0,30,3,1,0,1,0,1,0,4,1,2
6538779,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
6538820,1,39130,0,23,2,1,0,1,0,2,0,2,0,2
6538959,1,14740,0,33,3,1,0,1,0,2,0,1,0,1
6539200,0,67580,0,31,2,1,0,1,0,0,0,2,0,0
6539295,1,27280,0,35,2,1,0,1,0,1,4,3,0,2
6539297,1,10550,0,30,2,1,0,1,1,3,0,1,0,1
6539574,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
6539901,1,11490,0,46,2,1,0,1,0,3,3,2,0,3
6539966,1,27080,0,27,1,1,0,1,0,3,0,1,0,3
6540323,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
6540925,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
6541460,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
6541977,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
6542171,1,27450,0,32,2,1,0,1,0,1,3,3,0,2
6542568,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
6542715,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
6542717,1,7090,0,27,0,1,0,1,1,2,3,1,0,2
6542755,0,96290,0,24,2,1,0,1,0,0,0,3,1,0
6542921,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
6544114,0,64680,0,52,3,1,0,1,0,1,4,0,0,0
6544521,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
6544544,0,25200,0,23,1,1,0,1,0,1,2,2,0,0
6544971,1,14240,0,26,2,1,0,1,0,1,0,3,0,3
6545183,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
6546084,0,42970,1,40,3,1,0,1,0,1,0,4,0,0
6546954,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
6547045,1,13130,0,20,2,1,0,1,0,3,0,4,0,4
6547320,0,19800,0,19,2,1,1,0,0,3,0,1,0,0
6547476,0,8840,0,36,2,2,0,1,1,1,0,4,0,0
6547685,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
6547774,0,15300,0,32,2,1,0,1,1,3,0,2,0,0
6547883,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
6548441,1,26790,0,29,3,1,0,1,0,3,0,1,1,1
6548487,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
6548620,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
6548656,0,23590,1,33,2,1,0,1,0,0,1,0,0,0
6549371,0,15340,0,23,2,1,1,0,0,1,0,1,0,0
6549380,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
6549760,1,77210,0,30,2,1,0,1,0,0,4,1,0,2
6550087,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
6550183,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
6550480,0,68360,0,63,2,1,0,1,0,0,0,4,0,0
6550538,0,27750,0,31,2,1,0,1,1,3,0,3,0,0
6550645,0,9020,0,21,2,1,1,0,0,0,0,3,0,0
6551045,1,44730,0,31,2,1,0,1,0,2,0,4,0,2
6552100,1,10070,0,22,2,1,0,1,1,1,3,2,0,1
6552136,0,47460,0,25,1,1,0,1,0,1,0,1,0,0
6552515,0,42810,0,23,2,1,0,1,0,0,2,2,0,0
6552567,1,77210,0,30,2,1,0,1,0,0,4,1,0,2
6553967,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
6554253,1,33780,0,31,2,1,0,1,0,3,4,2,1,1
6555217,1,28990,0,43,2,2,0,1,1,1,4,4,0,4
6555295,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
6555521,1,7080,0,38,1,2,0,1,0,0,0,2,0,3
6555964,1,10070,0,22,2,1,0,1,1,1,3,2,0,1
6556070,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
